Duration,Price,Night,Number_of_Flights
380,6412,False,2
440,18804,False,3
90,2227,True,1
915,6916,False,2
80,3100,True,1
330,14388,False,2
575,12327,False,2
535,13014,True,3
170,5403,False,1
740,18228,False,2
1430,10844,True,2
1015,13843,False,2
175,11690,False,1
965,8452,False,2
1395,8372,True,2
865,10262,False,2
90,5678,False,1
800,14151,True,2
185,4544,True,1
1730,12692,False,2
880,17019,False,3
165,6565,False,1
350,5281,False,2
545,9646,False,2
90,3175,True,1
1410,9653,True,3
520,14777,True,2
860,7155,True,2
135,3543,False,1
165,4804,False,1
320,9304,False,2
180,3943,True,1
320,7060,False,2
170,5228,True,1
135,3597,False,1
175,3971,True,1
480,13727,False,2
1540,12121,True,2
1425,10262,True,2
1355,10262,False,2
520,14714,True,2
1420,8834,True,3
470,9838,True,2
290,4775,False,2
175,4823,True,1
1840,12723,True,3
895,5883,False,2
1640,9870,False,2
1415,10262,False,2
540,6513,False,2
1255,15532,False,3
1210,14714,True,2
865,9187,True,2
455,7038,False,2
420,13587,False,2
175,8016,False,1
90,4049,False,1
85,9536,False,1
590,14571,False,2
440,15812,False,3
870,8759,False,2
590,10151,False,3
155,4804,False,1
480,6104,False,2
150,5510,False,1
320,6027,False,2
145,4174,False,1
895,6794,False,2
1545,15428,True,3
1430,14388,True,2
630,6896,False,2
175,6144,True,1
375,19225,True,2
970,13227,False,3
1380,11664,True,3
1400,10844,True,2
450,7757,True,2
90,2754,True,1
840,7618,False,2
425,14781,False,2
175,4284,True,1
735,7740,False,2
165,3419,True,1
1215,13941,False,2
1625,12723,True,3
1215,14300,False,3
165,6121,False,1
705,17549,False,2
85,1759,True,1
165,4423,False,1
180,4544,False,1
660,12402,False,2
1495,9663,False,2
1595,12681,True,2
1420,5117,False,2
1415,12898,False,2
1545,13941,False,2
165,4030,False,1
85,17501,False,1
1155,8529,False,2
930,8073,False,2
1470,11942,True,3
800,11702,True,3
455,6442,False,2
165,4804,False,1
170,4823,False,1
610,10877,False,2
1830,10151,False,3
170,5201,True,1
505,13067,False,2
90,2754,True,1
745,8366,False,2
1495,10844,True,2
155,4878,False,1
1275,10231,True,3
1375,13292,True,3
155,4804,False,1
180,5201,False,1
535,10368,True,3
1350,8820,True,2
90,4160,False,1
545,8891,False,2
1285,10539,False,2
160,3971,True,1
810,6093,False,2
385,8266,False,2
1255,7480,False,2
610,10262,True,2
1590,8907,True,2
615,11789,False,2
440,15135,False,2
645,7887,False,2
425,6818,True,2
140,6482,True,1
720,7888,False,2
1220,13759,False,2
660,10262,False,2
830,13376,False,3
540,10197,False,2
470,7997,False,2
965,5117,False,2
540,12373,False,2
760,6795,False,2
185,7229,True,1
90,2575,False,1
675,7662,False,2
745,8366,False,2
740,10844,False,2
145,3540,True,1
935,16863,False,2
170,6121,True,1
305,8434,False,2
395,14151,False,2
425,14441,True,3
170,3898,False,1
810,9483,True,3
170,4282,True,1
180,6478,False,1
1995,16809,True,3
1390,16704,False,3
175,3898,False,1
390,11297,True,2
150,5224,False,1
175,4823,True,1
645,14871,True,2
1420,7480,False,2
155,5224,False,1
540,6093,False,2
90,2754,True,1
95,2227,True,1
705,14781,False,2
175,3898,False,1
930,9397,False,2
1655,8452,False,2
170,4591,True,1
315,5930,True,2
875,10991,True,3
160,4622,False,1
450,14714,False,2
170,4823,False,1
90,2228,True,1
395,10703,False,2
155,5613,False,1
700,13759,False,2
170,3943,False,1
165,4944,True,1
300,10262,False,2
435,8479,False,2
515,7514,False,2
180,6934,False,1
1025,9663,True,2
660,8085,False,2
190,7266,False,1
320,6493,False,2
540,14714,False,2
390,7485,True,2
925,10262,False,2
165,4878,False,1
390,7198,True,2
965,17261,False,2
735,13044,True,2
1530,10262,False,2
755,8614,False,2
1665,12032,False,2
375,12284,False,2
175,3419,False,1
370,6528,False,2
160,5403,False,1
450,9732,False,2
320,5761,False,2
1345,12009,False,3
1590,8586,True,2
180,6144,False,1
160,3257,True,1
465,9021,False,2
1505,10262,False,2
560,13757,True,3
185,5895,False,1
585,9663,True,2
1535,6587,True,2
160,3311,True,1
315,6297,False,2
1495,10844,True,2
90,4049,False,1
170,6961,False,1
135,3384,False,1
1615,13029,False,3
135,3859,False,1
1470,11732,True,3
615,12524,False,2
325,12284,False,2
620,10262,True,2
425,13344,True,3
180,7229,False,1
1385,14960,False,3
1490,13381,False,3
765,15147,False,2
1330,8586,False,2
490,7054,False,2
150,4082,True,1
560,13029,False,3
365,7064,False,2
1475,4943,False,2
180,7229,False,1
675,8450,False,2
505,15318,True,3
160,4804,True,1
1220,10844,True,2
90,3175,False,1
1820,12646,False,3
930,7893,True,2
165,7171,False,1
420,13727,False,2
185,5201,True,1
455,9001,False,2
170,3943,False,1
835,10546,False,2
1425,15554,True,2
165,5228,False,1
615,9404,False,2
605,8601,False,2
765,8888,False,2
155,5088,False,1
170,3943,False,1
885,12373,True,2
440,8323,False,2
1390,15339,False,3
140,11982,False,1
330,8844,False,2
825,10262,True,2
140,3597,False,1
90,5678,False,1
140,5277,True,1
175,4823,False,1
765,8049,False,3
140,3543,False,1
1485,10262,True,2
2280,10703,True,4
295,6496,True,2
705,10844,False,2
705,12032,False,2
190,6741,False,1
170,3943,True,1
155,3841,False,1
395,15288,True,2
80,2050,True,1
135,4842,False,1
1420,6643,True,3
300,9581,True,2
160,4804,True,1
1420,7832,False,2
730,11667,False,2
455,6442,False,2
1760,15129,True,3
175,4544,False,1
800,9663,True,2
745,14714,False,2
80,3100,False,1
1695,9663,False,2
320,5761,False,2
80,3100,True,1
425,13626,False,2
90,5678,True,1
1400,8529,True,2
170,5201,True,1
690,14151,False,2
165,4483,False,1
155,4174,True,1
425,15544,True,3
195,5601,True,1
165,3419,True,1
870,6451,False,2
1700,12592,False,3
170,6961,True,1
150,4174,False,1
590,8824,False,2
380,7947,False,2
420,13587,False,2
155,3841,False,1
160,4804,True,1
520,8586,True,2
160,4778,True,1
625,18275,False,3
145,3540,True,1
835,6442,False,2
155,4145,True,1
150,5644,False,1
150,5224,False,1
1520,5963,False,2
780,11264,False,2
310,10188,False,2
800,10844,True,2
295,7166,False,2
635,13817,True,2
1100,12373,True,2
965,25735,False,2
450,14815,False,2
1505,10262,False,2
660,10262,False,2
875,7468,False,2
85,8040,False,1
1195,12819,True,3
145,7295,False,1
175,7229,False,1
340,6853,False,2
730,9663,True,2
705,7064,False,2
615,8372,False,2
90,1965,False,1
695,16932,False,2
140,3841,True,1
440,15812,False,3
385,10924,False,2
180,6934,False,1
660,10262,False,2
870,13843,False,2
740,9315,False,2
795,8266,False,2
660,14231,True,2
165,5048,True,1
1530,10262,False,2
720,12537,False,2
925,10262,False,2
85,8040,False,1
435,9736,False,2
155,4804,True,1
995,13817,False,2
175,5048,False,1
90,8040,False,1
645,7354,False,2
465,7563,False,2
285,7725,False,2
735,7740,False,2
1165,13532,False,3
155,6565,False,1
1640,10844,False,2
140,3841,True,1
630,11200,False,2
1505,12009,False,3
675,8372,False,2
1490,13591,False,3
1190,12395,True,2
135,7298,False,1
310,12214,False,2
1745,14151,False,2
1560,12970,False,3
570,14781,False,2
155,4878,False,1
135,3597,False,1
955,6810,False,2
135,3687,False,1
965,6482,False,2
1430,19595,False,2
290,6147,False,2
1005,10953,False,2
140,3873,True,1
900,14815,False,2
845,10678,True,2
800,14053,False,2
750,10539,False,2
435,16946,False,2
185,7673,False,1
170,4441,False,1
175,4544,False,1
155,4804,False,1
1655,5406,False,2
80,3100,False,1
1195,11150,True,3
180,4823,False,1
90,1965,True,1
885,10262,True,2
515,6674,False,2
1165,15764,False,2
1595,7064,True,2
300,10262,False,2
290,5069,False,2
440,11789,False,2
1665,15164,False,3
180,6094,False,1
170,4885,False,1
165,3383,False,1
515,6673,False,2
180,4544,False,1
485,8367,False,3
170,3898,False,1
510,10844,False,2
665,12327,True,2
270,6356,False,2
170,5228,True,1
2025,10835,False,3
170,3943,True,1
1485,14714,True,2
1810,11883,True,3
1625,8610,True,2
920,6513,False,2
1570,12898,True,2
1275,10861,True,3
90,4049,True,1
1045,13555,False,2
1005,16079,True,2
195,7673,True,1
620,10161,False,2
620,10262,True,2
155,3873,False,1
175,3311,True,1
575,13611,False,2
435,11858,False,3
535,9316,False,2
175,4823,False,1
845,13941,True,2
1125,13029,False,3
155,3873,False,1
165,4591,True,1
850,12395,False,2
90,3603,True,1
155,4804,False,1
175,4823,True,1
440,13244,False,2
710,6785,False,2
80,3100,False,1
450,7198,True,2
560,13014,False,3
1490,20416,False,3
1275,10441,True,3
1490,11528,False,2
1100,14083,False,3
140,3597,True,1
445,7662,True,3
170,4823,False,1
2280,10703,True,4
85,8040,False,1
160,4668,False,1
185,6304,True,1
1795,14219,False,3
150,3841,False,1
480,13587,False,2
875,12093,True,3
315,5899,False,2
90,3100,False,1
165,5438,False,1
175,5780,True,1
955,11668,False,3
175,11934,False,1
505,16263,True,3
420,14871,True,2
170,3573,False,1
1305,12497,True,3
185,5411,True,1
665,6600,True,2
295,11160,False,2
1415,22950,False,3
315,4649,False,2
1375,15129,True,3
195,8626,True,1
1280,17234,False,2
450,7832,True,2
85,3100,False,1
1730,9314,False,2
620,14714,True,2
1000,13882,False,3
425,16274,True,3
440,15135,False,2
175,6144,True,1
1475,9483,True,3
1490,14431,False,3
455,6093,False,2
660,7888,False,2
975,7503,False,2
890,6117,True,2
590,17024,False,2
800,12681,True,2
505,10678,False,2
1655,13759,False,2
90,2017,True,1
170,4885,False,1
795,10786,False,2
1555,12080,False,2
155,4804,True,1
1335,6587,True,2
820,8728,True,3
625,7452,True,2
170,4823,True,1
925,8310,False,2
170,5403,False,1
1320,13376,False,3
505,10877,False,2
1555,14815,True,2
570,6558,False,2
720,14067,False,2
585,9627,False,2
1425,14714,True,2
195,5000,True,1
900,9845,False,2
1285,10844,True,2
515,7048,True,2
1520,12692,False,2
1260,13843,True,2
1055,7832,False,2
90,4049,False,1
650,12242,False,2
1425,10262,True,2
685,14571,False,2
150,4174,False,1
395,11264,False,2
160,4174,True,1
145,3540,True,1
790,9345,False,2
1595,9653,False,3
85,3342,False,1
930,8073,False,2
855,7064,False,2
1320,13376,False,3
625,15135,False,2
625,10413,False,2
865,9187,True,2
1620,13292,False,3
515,6674,False,2
480,8330,False,2
740,11200,False,2
1595,10262,False,2
190,6216,False,1
1430,10844,True,2
1515,11134,False,2
140,5277,True,1
1705,14300,False,3
1290,17471,True,2
730,10844,True,2
170,5469,True,1
1355,10262,False,2
375,7185,False,2
150,3807,True,1
655,14714,False,2
790,8610,False,2
705,17234,False,2
565,15629,False,4
855,6128,False,3
745,16289,False,2
810,15129,True,3
1220,7832,False,2
490,22270,False,2
1005,11467,False,2
90,4392,True,1
150,4491,False,1
730,9663,True,2
415,5883,True,2
760,14777,True,2
220,5162,False,2
160,4804,True,1
1315,8529,False,2
590,10844,False,2
155,3873,False,1
165,4804,False,1
85,5678,True,1
705,12681,False,2
390,9623,True,2
725,15147,False,2
975,9345,False,2
910,7757,True,2
1170,10844,False,2
2105,11948,False,3
1790,13376,False,3
580,6117,True,2
675,6171,True,2
345,13626,False,2
1305,17471,True,2
535,7531,False,2
805,12373,False,2
330,16289,False,2
170,4777,False,1
180,5198,False,1
570,10844,False,2
165,7171,False,1
1470,11942,True,3
170,4423,False,1
175,5586,False,1
1145,11134,False,2
170,4284,True,1
150,6245,False,1
475,10341,False,2
170,6860,True,1
75,2050,True,1
465,5797,False,2
180,7648,False,1
165,8851,True,1
1165,13007,False,3
1450,13067,False,2
295,4049,False,2
1500,12692,False,2
135,4667,False,1
850,8938,False,3
480,10208,False,2
470,7354,False,2
165,5438,False,1
150,4107,True,1
975,11134,True,2
940,10262,True,2
1100,14083,False,3
975,9345,False,2
1145,12373,False,2
570,10196,False,2
300,5947,False,2
1155,13044,False,2
1655,9663,True,2
875,27992,True,2
280,7476,False,2
805,10413,False,2
455,10261,False,2
840,14151,False,2
165,5176,False,1
1105,14714,False,2
1285,9314,False,2
395,14714,True,2
660,12192,False,2
90,1759,True,1
320,4744,True,2
180,7229,True,1
1685,15029,True,2
160,4462,True,1
135,6300,False,1
75,2575,True,1
1455,11087,True,2
560,6305,True,2
160,8290,True,1
180,5769,False,1
180,4990,True,1
165,6135,True,1
345,5733,True,2
900,7670,False,2
1430,12819,True,3
170,4823,True,1
965,6979,True,2
545,10493,False,2
1395,16111,True,3
1275,10651,True,3
665,6600,True,2
1320,10919,False,3
165,5198,False,1
1890,12778,False,3
85,2754,True,1
1195,15129,True,3
305,7255,True,2
375,14486,False,2
355,6591,False,2
175,3573,True,1
1295,10262,False,2
910,14388,True,2
1530,14714,False,2
1025,10368,True,3
155,3384,False,1
1540,7742,False,2
345,6386,True,2
185,7229,True,1
545,8891,False,2
480,13587,False,2
350,8227,False,2
805,12125,False,3
140,3873,True,1
570,13377,False,2
1630,10953,True,2
160,4622,False,1
1210,14231,False,2
1270,10262,True,2
170,3943,True,1
1440,8610,True,2
915,6717,False,2
630,10877,False,2
290,4775,False,2
365,14571,False,2
175,6205,False,1
1295,14151,True,2
560,6637,False,2
1640,12074,False,3
155,4804,False,1
315,7252,True,2
275,6069,False,2
450,15554,False,2
165,3850,False,1
1470,12940,True,3
435,8844,False,2
715,15190,False,2
490,9134,False,2
940,11822,True,2
630,15078,False,2
85,11005,True,1
635,7006,False,2
295,4259,False,2
1305,11762,True,3
1445,8147,False,2
155,3841,False,1
155,4174,False,1
655,12898,False,2
380,5583,False,2
450,10262,False,2
165,7229,False,1
1375,15129,True,3
170,4668,True,1
175,4990,True,1
165,6985,True,1
180,4823,False,1
700,9345,False,2
1575,10844,False,2
1620,14657,False,3
665,6818,True,2
1545,11543,True,3
85,2175,True,1
1285,10844,True,2
85,8040,False,1
740,14571,False,2
330,14571,False,2
1235,12898,False,2
555,14848,False,2
390,8283,True,2
175,7229,False,1
830,8405,False,2
1365,19266,True,3
875,11038,False,2
185,8016,True,1
140,3384,False,1
415,6573,True,2
1195,12819,True,3
1125,15129,False,3
170,3943,True,1
805,7832,True,2
175,6860,False,1
175,4823,True,1
165,5228,False,1
345,13364,False,2
885,13555,False,2
140,5277,True,1
1100,13243,False,3
780,9794,False,2
165,8016,False,1
480,13377,False,2
1745,12692,False,2
610,10697,False,3
155,3384,False,1
940,6734,False,2
800,10844,True,2
170,5228,True,1
1545,8891,False,2
140,3384,False,1
780,17057,False,2
265,3480,True,2
170,4423,False,1
1330,14178,False,2
270,4760,False,2
800,14151,True,2
1220,12681,True,2
195,4886,False,1
155,3807,False,1
155,4804,True,1
290,5694,False,2
600,10197,False,2
170,4077,True,1
705,14781,False,2
155,5224,False,1
160,4804,True,1
1330,8586,False,2
1515,7662,False,2
535,18550,False,2
385,8610,False,2
180,7229,False,1
1165,12009,False,3
1685,14151,False,2
170,4729,True,1
170,7931,True,1
1505,12898,False,2
1295,16289,False,2
1295,13292,True,3
780,7618,False,2
435,13377,True,2
955,5192,False,2
455,7268,False,2
800,12384,True,2
170,5694,True,1
420,16338,False,3
750,7198,False,2
650,6540,False,2
90,3210,True,1
155,3873,False,1
165,4483,False,1
340,6752,False,2
175,4823,False,1
745,10203,True,2
140,3873,True,1
80,2017,False,1
1215,8586,False,2
695,31825,True,2
1665,16057,False,3
1570,10262,True,2
305,6593,True,2
175,3971,True,1
1415,16289,True,2
1450,9314,False,2
180,4030,False,1
420,13587,False,2
1295,9314,True,2
625,6253,True,2
955,5192,False,2
1700,16372,False,3
170,5403,False,1
440,11200,False,2
145,3858,False,1
155,4174,False,1
185,5411,True,1
90,3175,False,1
140,3858,False,1
520,13941,True,2
1800,12182,False,3
180,4990,False,1
1540,10539,True,2
175,6860,False,1
175,8001,False,1
1210,10262,True,2
385,8085,False,2
170,3419,True,1
1665,15164,False,3
165,6565,False,1
805,9254,True,3
220,6857,False,2
1100,12140,False,3
145,3841,False,1
685,14781,False,2
1300,8372,False,2
1830,8607,False,4
660,13587,False,2
450,15554,True,2
1360,10844,True,2
90,4392,False,1
165,6961,False,1
795,8907,False,2
835,6442,False,2
570,8586,False,2
1820,13486,False,3
75,3100,True,1
2070,15812,False,3
185,5201,True,1
825,9413,False,3
1380,13591,True,3
85,5678,True,1
895,6781,False,2
1005,7832,True,2
1610,14053,False,2
800,10703,True,2
480,13727,False,2
480,7408,False,2
1280,20800,False,2
1100,11911,False,3
160,5403,False,1
575,13469,False,2
910,11270,True,3
590,6152,True,2
1225,12452,False,2
1430,10844,False,2
635,8216,False,2
800,13626,False,2
855,7084,False,3
860,7575,True,2
1475,6781,False,2
180,6478,False,1
80,2385,True,1
480,9385,False,2
175,5048,False,1
305,5058,True,2
440,11269,False,2
390,7363,True,2
1305,11762,True,3
800,15764,False,2
1105,10262,False,2
1320,10919,False,3
1530,10262,False,2
1045,11883,True,3
140,3847,True,1
90,5678,True,1
930,8662,False,2
865,12898,False,2
175,4423,True,1
875,8991,False,2
295,5409,False,2
455,6442,False,2
590,9941,False,3
880,6494,False,3
510,7198,False,2
170,7110,True,1
875,11087,True,2
155,4804,True,1
175,4823,False,1
575,14151,False,2
780,10791,False,2
1555,7980,False,2
1535,6587,True,2
135,3687,False,1
1470,13307,True,3
85,2050,False,1
600,10197,False,2
170,4668,True,1
170,4990,False,1
90,4049,False,1
720,7933,False,2
90,4049,False,1
1280,6645,False,2
90,8040,False,1
755,8098,False,2
1005,10262,True,2
780,12284,True,2
1680,10262,False,2
170,4990,True,1
1030,12568,False,3
570,11841,False,2
620,18371,True,2
475,23267,False,2
840,13067,False,2
140,5277,True,1
865,13879,False,3
155,4174,False,1
1410,10178,True,3
1000,13882,False,3
165,4878,True,1
170,4668,False,1
1595,10844,True,2
735,7005,False,2
620,12898,True,2
925,9929,True,2
540,14714,False,2
170,6094,True,1
680,16736,False,2
175,7229,False,1
460,8882,True,2
660,10197,False,2
155,4804,True,1
350,13628,False,2
190,6216,False,1
1535,7480,True,2
375,11936,False,2
135,3859,False,1
845,8586,True,2
175,21730,True,1
500,6628,False,2
1195,10151,False,3
1285,11467,False,2
295,7010,True,2
180,7229,False,1
180,8033,False,1
175,7229,False,1
315,6911,True,2
1380,14300,True,3
1100,13033,False,3
170,3943,True,1
175,6205,False,1
570,14871,False,2
85,5678,True,1
465,16108,False,2
775,17261,True,2
160,3311,True,1
155,4174,False,1
170,4823,False,1
920,8425,True,2
175,7229,False,1
540,5281,False,2
1225,17549,False,2
780,13797,False,2
170,4823,False,1
955,7258,False,2
765,18192,False,2
1165,13899,False,3
400,10844,False,2
1450,14151,False,2
620,15147,False,2
175,3898,False,1
665,6818,True,2
1170,14781,False,2
500,5192,False,3
425,14441,True,3
1480,14151,True,2
220,4226,True,2
1380,13381,True,3
845,10678,True,2
440,12242,False,2
85,4995,True,1
450,10262,True,2
140,3841,True,1
960,9663,True,2
155,5224,False,1
730,14533,False,2
90,2017,True,1
185,5769,True,1
485,11622,False,2
175,4823,True,1
1280,7832,False,2
705,9001,False,2
90,2754,False,1
180,7229,False,1
280,6937,True,2
920,13033,False,3
160,3625,True,1
1295,13292,True,3
1525,12778,False,3
150,3841,False,1
85,2227,True,1
520,6171,False,2
1195,10676,False,3
1025,13014,True,3
90,2754,True,1
865,8367,False,3
1570,5177,True,2
150,4174,False,1
615,9794,False,2
385,10486,False,2
675,15058,False,2
155,4804,True,1
1665,17024,False,2
455,8855,False,2
640,8372,True,2
85,4050,True,1
175,7229,False,1
80,2385,True,1
170,3898,False,1
165,6860,True,1
315,6749,False,2
525,15107,False,3
1125,10368,False,3
860,7832,False,2
90,2385,False,1
150,4804,False,1
1595,8236,False,3
570,6416,False,2
450,10262,False,2
1210,14714,True,2
330,7646,False,2
765,7480,True,2
140,11982,False,1
520,8309,False,2
425,13344,True,3
890,4227,True,2
1180,9706,False,3
90,2017,False,1
835,6442,False,2
185,8016,True,1
320,5298,False,2
155,4878,False,1
865,10262,False,2
300,4176,True,2
845,5883,False,2
540,12717,False,2
140,3850,False,1
140,3597,True,1
90,2175,False,1
170,7080,True,1
665,8849,True,2
685,9899,False,2
160,4878,False,1
705,7787,False,2
140,3597,False,1
540,5281,False,2
1350,9345,True,2
635,6442,False,2
705,6838,False,2
140,3597,False,1
80,3173,True,1
435,13377,True,2
1295,9314,True,2
